date	close
00:04	26
00:19	32
00:32	18
04:48	31
04:50	7
05:00	18
05:12	34
05:13	4
05:24	20
05:36	28
05:48	39
06:02	18
06:12	33
06:24	26
06:36	39
06:42	6
06:48	36
07:03	21
07:12	38
07:24	35
07:48	35
08:00	31
08:12	36
08:24	33
08:34	36
08:44	26
08:54	33
09:04	33
09:14	41
09:24	36
09:34	33
09:44	40
09:45	11
09:54	46
10:04	31
10:14	42
10:24	27
10:34	36
10:44	36
10:54	40
11:04	46
11:14	42
11:24	35
11:34	43
11:44	32
12:01	44
12:10	45
12:20	43
12:30	42
12:40	53
12:50	49
13:00	37
13:20	36
13:30	38
13:40	37
13:50	42
14:00	36
14:10	39
14:20	45
14:40	50
14:50	34
15:00	42
15:10	40
15:20	39
15:30	37
15:40	47
16:00	42
16:10	37
16:20	36
16:40	38
16:50	37
17:00	41
17:30	38
17:54	42
18:06	42
18:18	31
18:50	43
19:02	30
19:19	32
19:31	35
19:43	37
19:55	33
20:07	43
20:19	22
20:31	30
20:43	30
20:55	37
21:07	34
21:19	24
21:36	22
21:49	34
22:04	34
22:19	32
22:34	39
22:49	24
23:04	25
23:19	29
23:34	28
23:49	1438
